schema_name,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,is_primary_key,foreign_keys
public,fin_despesas,data_vencimento,14,date,NO,null,false,null
public,fin_despesas,data_pagamento,15,date,YES,null,false,null
public,fin_despesas,data_competencia,16,date,NO,null,false,null
public,fin_despesas,forma_pagamento,17,text,YES,null,false,null
public,fin_despesas,conta_bancaria_id,18,uuid,YES,null,false,"[{""target_table"":""fin_contas_bancarias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_despesas_conta_bancaria_id_fkey""}]"
public,fin_despesas,centro_custo,19,text,YES,null,false,null
public,fin_despesas,projeto_associado,20,text,YES,null,false,null
public,fin_despesas,recorrente,21,boolean,YES,false,false,null
public,fin_despesas,frequencia_recorrencia,22,text,YES,null,false,null
public,fin_despesas,proximo_vencimento,23,date,YES,null,false,null
public,fin_despesas,nota_fiscal,24,text,YES,null,false,null
public,fin_despesas,comprovante_url,25,text,YES,null,false,null
public,fin_despesas,observacoes,26,text,YES,null,false,null
public,fin_despesas,created_by,27,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_despesas_created_by_fkey""}]"
public,fin_despesas,updated_by,28,uuid,YES,null,false,"[{""target_table"":""noro_users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_despesas_updated_by_fkey""}]"
public,fin_despesas,created_at,29,timestamp with time zone,YES,now(),false,null
public,fin_despesas,updated_at,30,timestamp with time zone,YES,now(),false,null
public,fin_duplicatas_pagar,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_duplicatas_pagar,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_pagar_tenant_id_fkey""}]"
public,fin_duplicatas_pagar,marca,3,USER-DEFINED,NO,null,false,null
public,fin_duplicatas_pagar,numero_duplicata,4,character varying,NO,null,false,null
public,fin_duplicatas_pagar,numero_nota_fiscal,5,character varying,YES,null,false,null
public,fin_duplicatas_pagar,serie_nota_fiscal,6,character varying,YES,null,false,null
public,fin_duplicatas_pagar,chave_acesso_nfe,7,character varying,YES,null,false,null
public,fin_duplicatas_pagar,fornecedor_id,8,uuid,NO,null,false,"[{""target_table"":""fin_fornecedores"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_pagar_fornecedor_id_fkey""}]"
public,fin_duplicatas_pagar,reserva_id,9,uuid,YES,null,false,null
public,fin_duplicatas_pagar,pedido_id,10,uuid,YES,null,false,null
public,fin_duplicatas_pagar,condicao_pagamento_id,11,uuid,YES,null,false,"[{""target_table"":""fin_condicoes_pagamento"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_pagar_condicao_pagamento_id_fkey""}]"
public,fin_duplicatas_pagar,adiantamento_id,12,uuid,YES,null,false,null
public,fin_duplicatas_pagar,valor_original,13,numeric,NO,null,false,null
public,fin_duplicatas_pagar,valor_desconto,14,numeric,YES,0,false,null
public,fin_duplicatas_pagar,valor_juros,15,numeric,YES,0,false,null
public,fin_duplicatas_pagar,valor_total,16,numeric,NO,null,false,null
public,fin_duplicatas_pagar,valor_pago,17,numeric,YES,0,false,null
public,fin_duplicatas_pagar,valor_pendente,18,numeric,NO,null,false,null
public,fin_duplicatas_pagar,valor_credito_aplicado,19,numeric,YES,0,false,null
public,fin_duplicatas_pagar,moeda,20,USER-DEFINED,YES,'BRL'::moeda,false,null
public,fin_duplicatas_pagar,taxa_cambio,21,numeric,YES,1,false,null
public,fin_duplicatas_pagar,valor_brl,22,numeric,YES,null,false,null
public,fin_duplicatas_pagar,data_emissao,23,date,NO,null,false,null
public,fin_duplicatas_pagar,data_vencimento,24,date,NO,null,false,null
public,fin_duplicatas_pagar,data_pagamento,25,date,YES,null,false,null
public,fin_duplicatas_pagar,data_referencia,26,date,YES,null,false,null
public,fin_duplicatas_pagar,status,27,USER-DEFINED,YES,'aberta'::fin_status_duplicata,false,null
public,fin_duplicatas_pagar,fornecedor_nome,28,character varying,YES,null,false,null
public,fin_duplicatas_pagar,fornecedor_documento,29,character varying,YES,null,false,null
public,fin_duplicatas_pagar,fornecedor_email,30,character varying,YES,null,false,null
public,fin_duplicatas_pagar,fornecedor_telefone,31,character varying,YES,null,false,null
public,fin_duplicatas_pagar,forma_pagamento,32,USER-DEFINED,YES,null,false,null
public,fin_duplicatas_pagar,conta_bancaria_id,33,uuid,YES,null,false,"[{""target_table"":""fin_contas_bancarias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_pagar_conta_bancaria_id_fkey""}]"
public,fin_duplicatas_pagar,comprovante_pagamento_url,34,text,YES,null,false,null
public,fin_duplicatas_pagar,observacoes,35,text,YES,null,false,null
public,fin_duplicatas_pagar,condicao_pagamento_texto,36,text,YES,null,false,null
public,fin_duplicatas_pagar,documento_url,37,text,YES,null,false,null
public,fin_duplicatas_pagar,xml_nfe_url,38,text,YES,null,false,null
public,fin_duplicatas_pagar,created_by,39,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_pagar_created_by_fkey""}]"
public,fin_duplicatas_pagar,updated_by,40,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_pagar_updated_by_fkey""}]"
public,fin_duplicatas_pagar,created_at,41,timestamp with time zone,YES,now(),false,null
public,fin_duplicatas_pagar,updated_at,42,timestamp with time zone,YES,now(),false,null
public,fin_duplicatas_receber,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_duplicatas_receber,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_receber_tenant_id_fkey""}]"
public,fin_duplicatas_receber,marca,3,USER-DEFINED,NO,null,false,null
public,fin_duplicatas_receber,numero_duplicata,4,character varying,NO,null,false,null
public,fin_duplicatas_receber,numero_nota_fiscal,5,character varying,YES,null,false,null
public,fin_duplicatas_receber,serie_nota_fiscal,6,character varying,YES,null,false,null
public,fin_duplicatas_receber,chave_acesso_nfe,7,character varying,YES,null,false,null
public,fin_duplicatas_receber,cliente_id,8,uuid,YES,null,false,"[{""target_table"":""clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_receber_cliente_id_fkey""}]"
public,fin_duplicatas_receber,fornecedor_intermediario_id,9,uuid,YES,null,false,"[{""target_table"":""fin_fornecedores"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_receber_fornecedor_intermediario_id_fkey""}]"
public,fin_duplicatas_receber,reserva_id,10,uuid,YES,null,false,null
public,fin_duplicatas_receber,pedido_id,11,uuid,YES,null,false,null
public,fin_duplicatas_receber,orcamento_id,12,uuid,YES,null,false,null
public,fin_duplicatas_receber,condicao_pagamento_id,13,uuid,YES,null,false,"[{""target_table"":""fin_condicoes_pagamento"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_receber_condicao_pagamento_id_fkey""}]"
public,fin_duplicatas_receber,valor_original,14,numeric,NO,null,false,null
public,fin_duplicatas_receber,valor_desconto,15,numeric,YES,0,false,null
public,fin_duplicatas_receber,valor_juros,16,numeric,YES,0,false,null
public,fin_duplicatas_receber,valor_total,17,numeric,NO,null,false,null
public,fin_duplicatas_receber,valor_recebido,18,numeric,YES,0,false,null
public,fin_duplicatas_receber,valor_pendente,19,numeric,NO,null,false,null
public,fin_duplicatas_receber,moeda,20,USER-DEFINED,YES,'BRL'::moeda,false,null
public,fin_duplicatas_receber,taxa_cambio,21,numeric,YES,1,false,null
public,fin_duplicatas_receber,valor_brl,22,numeric,YES,null,false,null
public,fin_duplicatas_receber,data_emissao,23,date,NO,null,false,null
public,fin_duplicatas_receber,data_vencimento,24,date,NO,null,false,null
public,fin_duplicatas_receber,data_recebimento,25,date,YES,null,false,null
public,fin_duplicatas_receber,data_referencia,26,date,YES,null,false,null
public,fin_duplicatas_receber,status,27,USER-DEFINED,YES,'aberta'::fin_status_duplicata,false,null
public,fin_duplicatas_receber,cliente_nome,28,character varying,YES,null,false,null
public,fin_duplicatas_receber,cliente_documento,29,character varying,YES,null,false,null
public,fin_duplicatas_receber,cliente_email,30,character varying,YES,null,false,null
public,fin_duplicatas_receber,cliente_telefone,31,character varying,YES,null,false,null
public,fin_duplicatas_receber,observacoes,32,text,YES,null,false,null
public,fin_duplicatas_receber,condicao_pagamento_texto,33,text,YES,null,false,null
public,fin_duplicatas_receber,documento_url,34,text,YES,null,false,null
public,fin_duplicatas_receber,xml_nfe_url,35,text,YES,null,false,null
public,fin_duplicatas_receber,created_by,36,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_receber_created_by_fkey""}]"
public,fin_duplicatas_receber,updated_by,37,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_receber_updated_by_fkey""}]"
public,fin_duplicatas_receber,created_at,38,timestamp with time zone,YES,now(),false,null
public,fin_duplicatas_receber,updated_at,39,timestamp with time zone,YES,now(),false,null
public,fin_duplicatas_recorrentes,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_duplicatas_recorrentes,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_duplicatas_recorrentes_tenant_id_fkey""}]"
public,fin_duplicatas_recorrentes,tipo_duplicata,3,text,NO,null,false,null
public,fin_duplicatas_recorrentes,descricao,4,text,NO,null,false,null
public,fin_duplicatas_recorrentes,valor,5,numeric,NO,null,false,null
public,fin_duplicatas_recorrentes,moeda,6,text,YES,'BRL'::text,false,null
public,fin_duplicatas_recorrentes,frequencia,7,USER-DEFINED,NO,null,false,null
public,fin_duplicatas_recorrentes,dia_vencimento,8,integer,NO,null,false,null
public,fin_duplicatas_recorrentes,data_inicio,9,date,NO,null,false,null
public,fin_duplicatas_recorrentes,data_fim,10,date,YES,null,false,null
public,fin_duplicatas_recorrentes,fornecedor_id,11,uuid,YES,null,false,"[{""target_table"":""fin_fornecedores"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_recorrentes_fornecedor_id_fkey""}]"
public,fin_duplicatas_recorrentes,cliente_id,12,uuid,YES,null,false,"[{""target_table"":""clientes"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_recorrentes_cliente_id_fkey""}]"
public,fin_duplicatas_recorrentes,categoria_id,13,uuid,YES,null,false,"[{""target_table"":""fin_categorias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_recorrentes_categoria_id_fkey""}]"
public,fin_duplicatas_recorrentes,centro_custo_id,14,uuid,YES,null,false,"[{""target_table"":""fin_centros_custo"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_recorrentes_centro_custo_id_fkey""}]"
public,fin_duplicatas_recorrentes,condicao_pagamento_id,15,uuid,YES,null,false,"[{""target_table"":""fin_condicoes_pagamento"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_duplicatas_recorrentes_condicao_pagamento_id_fkey""}]"
public,fin_duplicatas_recorrentes,ultima_geracao,16,date,YES,null,false,null
public,fin_duplicatas_recorrentes,proxima_geracao,17,date,YES,null,false,null
public,fin_duplicatas_recorrentes,is_ativo,18,boolean,YES,true,false,null
public,fin_duplicatas_recorrentes,observacoes,19,text,YES,null,false,null
public,fin_duplicatas_recorrentes,metadata,20,jsonb,YES,'{}'::jsonb,false,null
public,fin_duplicatas_recorrentes,created_by,21,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""fin_duplicatas_recorrentes_created_by_fkey""}]"
public,fin_duplicatas_recorrentes,created_at,22,timestamp with time zone,YES,now(),false,null
public,fin_duplicatas_recorrentes,updated_at,23,timestamp with time zone,YES,now(),false,null
public,fin_extrato_movimentacoes,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_extrato_movimentacoes,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_extrato_movimentacoes_tenant_id_fkey""}]"
public,fin_extrato_movimentacoes,extrato_id,3,uuid,NO,null,false,"[{""target_table"":""fin_extratos_bancarios"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_extrato_movimentacoes_extrato_id_fkey""}]"
public,fin_extrato_movimentacoes,data_movimento,4,date,NO,null,false,null
public,fin_extrato_movimentacoes,tipo_movimento,5,text,NO,null,false,null
public,fin_extrato_movimentacoes,descricao,6,text,YES,null,false,null
public,fin_extrato_movimentacoes,valor,7,numeric,NO,null,false,null
public,fin_extrato_movimentacoes,saldo,8,numeric,YES,null,false,null
public,fin_extrato_movimentacoes,documento,9,text,YES,null,false,null
public,fin_extrato_movimentacoes,status_conciliacao,10,USER-DEFINED,YES,'pendente'::status_conciliacao,false,null
public,fin_extrato_movimentacoes,receita_id,11,uuid,YES,null,false,"[{""target_table"":""fin_receitas"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_extrato_movimentacoes_receita_id_fkey""}]"
public,fin_extrato_movimentacoes,despesa_id,12,uuid,YES,null,false,"[{""target_table"":""fin_despesas"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_extrato_movimentacoes_despesa_id_fkey""}]"
public,fin_extrato_movimentacoes,duplicata_receber_id,13,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_receber"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_extrato_movimentacoes_duplicata_receber_id_fkey""}]"
public,fin_extrato_movimentacoes,duplicata_pagar_id,14,uuid,YES,null,false,"[{""target_table"":""fin_duplicatas_pagar"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_extrato_movimentacoes_duplicata_pagar_id_fkey""}]"
public,fin_extrato_movimentacoes,regra_conciliacao_id,15,uuid,YES,null,false,null
public,fin_extrato_movimentacoes,observacoes,16,text,YES,null,false,null
public,fin_extrato_movimentacoes,created_at,17,timestamp with time zone,YES,now(),false,null
public,fin_extrato_movimentacoes,conciliado_at,18,timestamp with time zone,YES,null,false,null
public,fin_extrato_movimentacoes,conciliado_by,19,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""fin_extrato_movimentacoes_conciliado_by_fkey""}]"
public,fin_extratos_bancarios,id,1,uuid,NO,gen_random_uuid(),true,null
public,fin_extratos_bancarios,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""fin_extratos_bancarios_tenant_id_fkey""}]"
public,fin_extratos_bancarios,conta_bancaria_id,3,uuid,NO,null,false,"[{""target_table"":""fin_contas_bancarias"",""target_column"":""id"",""target_schema"":""public"",""constraint_name"":""fin_extratos_bancarios_conta_bancaria_id_fkey""}]"
public,fin_extratos_bancarios,data_importacao,4,timestamp with time zone,YES,now(),false,null
public,fin_extratos_bancarios,data_inicio,5,date,NO,null,false,null
public,fin_extratos_bancarios,data_fim,6,date,NO,null,false,null
